,cytoID,Hematoxylin_Mean_nuclei,Hematoxylin_Std_dev_nuclei,Hematoxylin_Min_nuclei,Hematoxylin_Max_nuclei,Hematoxylin_Median_nuclei,Eosin_Mean_nuclei,Eosin_Std_dev_nuclei,Eosin_Min_nuclei,Eosin_Max_nuclei,Hue_Mean_nuclei,Saturation_Mean_nuclei,Saturation_Std_dev_nuclei,Saturation_Min_nuclei,Saturation_Max_nuclei,Saturation_Median_nuclei,Eosin_Median_nuclei,Area_µm^2_nuclei,Length_µm_cyto,Circularity_cyto,Solidity_cyto,Max_diameter_µm_cyto,Min_diameter_µm_cyto,Perimeter_µm_cyto,Hematoxylin_Mean_cytoonly,Hematoxylin_Std_dev_cytoonly,Hematoxylin_Min_cytoonly,Hematoxylin_Max_cytoonly,Hematoxylin_Median_cytoonly,Eosin_Mean_cytoonly,Eosin_Std_dev_cytoonly,Eosin_Min_cytoonly,Eosin_Max_cytoonly,Hue_Mean_cytoonly,Saturation_Mean_cytoonly,Saturation_Std_dev_cytoonly,Saturation_Min_cytoonly,Saturation_Max_cytoonly,Saturation_Median_cytoonly,Eosin_Median_cytoonly,Area_µm^2_cytoonly
1022,650,0.6781,0.1708,0.1369,1.2099,0.6675,0.5979,0.3622,-0.0463,1.5106,0.2564,0.8297,0.1335,0.1568,1.0,0.8505,0.4945,56.7126,38.0592,0.5977,0.974,10.0277,9.2942,38.06,0.2249,0.1724,-0.0143,1.0125,0.1925,0.0435,0.1669,-0.0592,1.453,0.2217,0.2637,0.1903,0.0,1.0,0.2395,0.0105,12.1857
1023,732,0.8445,0.2412,0.2412,1.3487,0.8955,0.7458,0.4285,-0.029,1.4959,0.2442,0.8617,0.179,0.3087,1.0,0.9405,0.7355,35.1508,37.5116,0.6138,0.9745,10.0437,9.0482,37.51,0.2824,0.1063,0.021,1.2256,0.2925,0.033,0.0532,-0.0241,1.3273,0.2237,0.3215,0.0978,0.0081,1.0,0.3335,0.0275,33.5778
1024,301,0.3382,0.1262,0.0495,0.8256,0.3245,0.343,0.256,0.0258,1.7066,0.2831,0.6249,0.1571,0.1961,1.0,0.6145,0.2755,50.196,55.5828,0.2737,0.7928,14.1436,8.4282,55.58,0.1527,0.1459,0.0044,0.7424,0.0785,0.1943,0.1831,0.0258,1.6653,0.3234,0.3617,0.2053,0.1348,1.0,0.2575,0.1535,17.337
1025,244,0.3356,0.1354,0.0135,0.7629,0.3285,0.358,0.2441,0.0185,1.6815,0.2856,0.6336,0.1782,0.0939,1.0,0.6395,0.3025,43.0243,39.702,0.536,0.9313,11.611,8.9771,39.7,0.0944,0.0959,-0.0064,0.6226,0.0535,0.1034,0.1088,0.0054,1.2399,0.3126,0.2293,0.1789,0.0311,0.9789,0.1475,0.0645,24.2243
1026,276,0.3985,0.0946,0.1014,0.6984,0.3975,0.3659,0.1327,-0.0269,1.1932,0.2789,0.6943,0.1183,0.1728,0.9779,0.7035,0.3495,51.3827,36.9639,0.613,0.9769,10.261,8.7019,36.96,0.1676,0.0815,-0.0085,0.5086,0.1535,0.041,0.074,-0.0778,0.7021,0.235,0.2514,0.1442,0.0082,0.8816,0.2275,0.0175,15.2659
1027,961,0.1917,0.0504,0.0031,0.4017,0.1945,0.2089,0.0456,0.0199,0.5234,0.2975,0.4834,0.0755,0.0398,0.7914,0.4925,0.2115,42.5754,49.559,0.3385,0.8321,15.2706,6.5093,49.56,0.1001,0.07,-0.0122,0.3654,0.0875,0.1194,0.0712,0.0102,0.374,0.315,0.2789,0.165,0.0084,0.6725,0.3035,0.1175,23.6291
1028,95,0.7676,0.1837,0.1207,1.4128,0.7925,0.6915,0.4033,-0.0499,1.5018,0.2497,0.8594,0.1489,0.1304,1.0,0.9215,0.6645,51.3786,36.9639,0.6071,0.9712,10.1761,8.7453,36.96,0.3027,0.2066,0.0122,1.3917,0.2885,0.0574,0.2268,-0.0788,1.483,0.2137,0.3285,0.2025,0.0,1.0,0.3265,0.0025,14.633
1029,365,0.5046,0.1468,0.0169,1.0645,0.4915,0.4465,0.2707,-0.0756,1.5589,0.2691,0.7464,0.1356,0.0277,1.0,0.7575,0.3935,54.1712,36.4163,0.622,0.976,9.7868,9.0356,36.42,0.2127,0.1679,-0.0044,1.0645,0.1855,0.0736,0.1917,-0.0745,1.5044,0.2309,0.2817,0.218,0.0,1.0,0.2385,0.0125,11.4697
1030,640,0.8908,0.1703,0.1932,1.4149,0.9045,0.8815,0.3196,0.0214,1.6017,0.2504,0.9342,0.0828,0.2676,1.0,0.9565,0.8425,42.6324,36.6901,0.6118,0.9672,10.1489,8.2743,36.69,0.2534,0.1987,-0.0079,1.2342,0.2215,0.1272,0.2252,-0.051,1.5773,0.2518,0.3669,0.2078,0.0081,1.0,0.3805,0.0895,22.9105
1031,375,0.7598,0.1542,0.1453,1.2739,0.7715,0.7749,0.3733,0.0211,1.5759,0.2571,0.8922,0.1057,0.2301,1.0,0.9305,0.7145,53.4972,38.0592,0.5668,0.9691,9.9577,8.8166,38.06,0.2571,0.2,0.0101,1.115,0.1855,0.1256,0.2401,-0.0451,1.4917,0.2489,0.3679,0.2114,0.0332,1.0,0.3085,0.0485,11.8392
1032,929,0.5559,0.1651,0.0546,1.6998,0.5335,0.5134,0.3136,-0.002,1.5743,0.2676,0.7795,0.131,0.1084,1.0,0.7815,0.4205,53.4527,36.6901,0.6059,0.9756,9.488,8.9061,36.69,0.3026,0.2733,-0.0112,1.3642,0.2125,0.2665,0.3923,-0.0544,1.5682,0.2589,0.4331,0.3145,0.0079,1.0,0.3525,0.0875,11.4522
1033,218,0.8738,0.2461,0.2039,1.3642,0.9285,0.7337,0.4066,-0.0231,1.5072,0.2431,0.8665,0.1749,0.2611,1.0,0.9405,0.7185,30.5411,37.5115,0.5765,0.9697,9.7093,8.9799,37.51,0.2229,0.0992,0.0034,0.9769,0.2185,0.0329,0.029,-0.0407,0.8022,0.2326,0.2672,0.1025,0.0202,0.9459,0.2775,0.0295,34.0084
1034,1119,0.6064,0.1404,0.1578,0.983,0.6065,0.5591,0.3481,-0.0594,1.5625,0.2617,0.806,0.1391,0.2489,1.0,0.8205,0.4625,49.9651,36.1425,0.6179,0.9765,10.0845,8.3266,36.14,0.2813,0.1719,0.0193,1.0934,0.2415,0.0685,0.227,-0.0594,1.4412,0.2225,0.3497,0.1803,0.029,1.0,0.3095,0.0115,14.2656
1035,848,0.7443,0.1756,0.1372,1.2549,0.7615,0.746,0.3653,0.0093,1.5683,0.2578,0.8811,0.1133,0.2282,1.0,0.9225,0.6995,48.1023,35.8687,0.6252,0.9757,9.676,8.8988,35.87,0.2668,0.1817,-0.0086,1.0114,0.2265,0.1461,0.2173,-0.0479,1.5683,0.2531,0.3929,0.2146,0.0078,1.0,0.3845,0.1015,15.9035
1036,458,0.7494,0.2564,0.0769,1.9072,0.7825,0.7083,0.4404,-0.0758,1.5879,0.2523,0.8328,0.1871,0.0806,1.0,0.9235,0.6755,35.4387,37.7854,0.5515,0.9595,9.8371,8.8086,37.79,0.1998,0.1037,0.0042,0.9475,0.1875,0.0428,0.1344,-0.0758,1.5643,0.2287,0.2587,0.1358,0.0,1.0,0.2545,0.0225,27.2171
1037,103,0.4971,0.1371,0.0896,0.942,0.5155,0.474,0.276,0.0207,1.6323,0.2728,0.7568,0.1366,0.2614,1.0,0.7855,0.4305,36.0131,37.2378,0.5644,0.9682,10.3174,7.9295,37.24,0.1665,0.089,0.0475,0.8566,0.1455,0.0819,0.1147,-0.0028,1.5812,0.2623,0.2691,0.1362,0.0726,1.0,0.2305,0.0545,26.2674
1038,893,0.7037,0.1835,0.0423,1.5116,0.7445,0.7939,0.418,-0.0499,1.6108,0.2623,0.8699,0.1433,0.051,1.0,0.9285,0.7505,51.9984,35.8687,0.607,0.9757,9.2959,8.8164,35.87,0.2302,0.2418,0.0046,1.151,0.1335,0.1574,0.3195,-0.0806,1.565,0.2514,0.3195,0.263,0.0,1.0,0.2435,0.0405,10.1522
1039,279,0.7299,0.1579,0.1669,1.2319,0.7465,0.7471,0.3984,-0.0539,1.5298,0.2572,0.8744,0.125,0.2333,1.0,0.9145,0.6805,47.5504,35.8687,0.6065,0.9751,9.6216,8.3511,35.87,0.2858,0.169,0.0156,1.1768,0.2645,0.0512,0.1915,-0.0636,1.4282,0.2183,0.3365,0.1662,0.0083,1.0,0.3265,0.0085,14.5446
1040,520,0.7864,0.2135,0.0586,2.3355,0.8275,0.7681,0.4177,-0.1112,1.5298,0.2516,0.8742,0.1513,0.1097,1.0,0.9425,0.7625,44.2984,36.1425,0.5966,0.9731,9.7634,8.4881,36.14,0.2645,0.1618,-0.006,1.1892,0.2655,0.0182,0.1583,-0.1201,1.4366,0.2037,0.295,0.1674,0.0,1.0,0.3045,0.0,17.7208
1041,517,0.4437,0.0927,0.192,0.6847,0.4455,-0.029,0.0484,-0.1047,0.1312,0.1633,0.325,0.0504,0.1308,0.4529,0.3315,0.0,31.0063,37.7854,0.5455,0.9545,10.223,8.449,37.79,0.1802,0.0792,0.0344,0.4476,0.1775,0.0428,0.0579,-0.0826,0.1341,0.2395,0.1676,0.0558,0.0085,0.3333,0.1675,0.0505,30.9746
1042,228,0.8078,0.186,0.2487,1.3264,0.8585,0.7262,0.3738,-0.0714,1.4868,0.2491,0.8782,0.1409,0.3092,1.0,0.9395,0.7385,44.0023,36.4163,0.5863,0.9726,9.3742,8.8089,36.42,0.2925,0.106,0.0497,0.8341,0.2895,0.0099,0.0698,-0.0805,0.6796,0.2107,0.3368,0.1152,0.05,0.9118,0.3395,0.0,17.8665
1043,1038,0.5662,0.1745,0.0676,1.6967,0.5595,0.5734,0.3655,0.0024,1.6115,0.2686,0.7927,0.1453,0.1339,1.0,0.8055,0.4585,50.6687,35.0473,0.6272,0.975,9.3151,8.6249,35.05,0.234,0.2328,-0.0121,1.0682,0.1395,0.2126,0.3581,-0.05,1.587,0.2689,0.3609,0.2997,0.0,1.0,0.2735,0.0575,10.6386
1044,64,0.3969,0.1382,-0.0014,0.9521,0.3765,0.4145,0.2897,0.0149,1.6386,0.2816,0.6895,0.1423,0.1174,1.0,0.6785,0.3315,51.968,38.333,0.5232,0.9429,10.1077,8.3764,38.33,0.1812,0.2141,-0.0106,0.8396,0.0715,0.2426,0.3832,0.003,1.6341,0.3078,0.3456,0.2983,0.0084,1.0,0.2255,0.0825,9.3845
1045,420,0.7898,0.1726,0.1854,1.2677,0.8295,0.7936,0.4012,-0.0567,1.5387,0.2526,0.8889,0.134,0.2075,1.0,0.9465,0.7935,45.716,35.3211,0.6003,0.9726,9.5685,8.3512,35.32,0.2795,0.1496,0.0129,1.2248,0.2775,0.0326,0.1281,-0.0808,1.5281,0.2152,0.3255,0.1588,0.012,1.0,0.3225,0.0,13.8846
1046,345,0.9802,0.276,0.202,3.2736,1.0085,0.7089,0.4152,-0.2247,1.4366,0.2324,0.874,0.1699,0.2149,1.0,0.9425,0.7015,41.2915,35.8687,0.5798,0.9739,9.6466,8.3512,35.87,0.3567,0.2269,0.0252,2.1743,0.3365,0.0146,0.1081,-0.1066,1.161,0.2015,0.3407,0.1493,0.0297,1.0,0.3475,0.0015,18.0676
1047,920,0.8925,0.139,0.2881,1.235,0.9055,0.8074,0.3028,0.0621,1.5387,0.2484,0.9281,0.067,0.3619,1.0,0.9445,0.7465,48.5965,34.4997,0.6188,0.9757,9.1426,8.4489,34.5,0.3959,0.2894,0.0285,1.189,0.2845,0.2245,0.355,-0.03,1.4887,0.2404,0.4713,0.2679,0.0084,1.0,0.3925,0.0735,10.0114
1048,663,0.8384,0.2531,0.0095,1.5638,0.8665,0.8358,0.3081,0.0057,3.3201,0.4155,0.3867,0.184,0.0168,1.0,0.3435,0.7645,37.9256,38.0592,0.5032,0.9575,10.6787,8.3253,38.06,0.2752,0.1964,-0.5077,1.6817,0.2195,0.4167,0.4773,-0.0561,3.8556,0.4777,0.2472,0.2523,0.0,1.0,0.1405,0.2395,20.0827
1049,820,0.8665,0.1726,0.2431,1.3549,0.8955,0.8053,0.3772,-0.043,1.4993,0.2465,0.9056,0.1241,0.2523,1.0,0.9535,0.8105,43.5368,33.9521,0.6256,0.9773,9.0523,8.3512,33.95,0.3159,0.1452,0.0019,1.1233,0.3265,0.0062,0.0697,-0.0872,1.3383,0.2021,0.3352,0.1374,0.0082,1.0,0.3575,0.0,13.8528
1050,940,0.8077,0.1633,0.1566,1.2542,0.8365,0.8382,0.3903,-0.0264,1.5182,0.2534,0.9048,0.1191,0.1983,1.0,0.9505,0.8165,43.4847,34.7735,0.5956,0.9733,9.9948,7.652,34.77,0.297,0.2298,0.0098,1.1979,0.2435,0.0965,0.2744,-0.0436,1.4536,0.2245,0.352,0.2226,0.0083,1.0,0.3075,0.0125,13.8301
1051,934,1.015,0.2395,0.2184,1.9897,1.0475,0.8198,0.3705,-0.0477,1.5246,0.2374,0.915,0.1274,0.2723,1.0,0.9575,0.8005,28.0167,34.7735,0.5931,0.9728,8.9525,8.5189,34.77,0.252,0.1569,0.0291,1.9897,0.2335,0.0452,0.1097,-0.0477,1.4282,0.2301,0.2974,0.1279,0.0213,1.0,0.2935,0.0305,29.0538
1052,310,0.531,0.1575,0.1464,0.9591,0.5355,0.5355,0.3502,0.028,1.5799,0.2702,0.7724,0.1531,0.2469,1.0,0.7975,0.4525,39.3664,36.1425,0.5474,0.9597,10.1151,7.8023,36.14,0.2075,0.1225,-0.0028,0.8379,0.1845,0.0995,0.1816,-0.0055,1.5762,0.2558,0.3094,0.1735,0.0,1.0,0.2665,0.0505,17.5365
1053,209,0.7571,0.2578,0.0771,3.6229,0.7595,0.7504,0.4174,-0.5074,1.5643,0.2562,0.8695,0.1351,0.085,1.0,0.9185,0.6715,48.2629,34.4997,0.6004,0.9743,9.0035,8.3511,34.5,0.3308,0.3445,-0.0101,2.2289,0.1785,0.1872,0.3712,-0.1095,1.5643,0.2304,0.3694,0.3053,0.0,1.0,0.2655,0.0315,8.6021
1054,1027,0.7376,0.2278,0.11,1.2948,0.7925,0.7414,0.4423,-0.0336,1.5382,0.2548,0.8449,0.1749,0.1225,1.0,0.9315,0.7295,34.0999,34.4997,0.6,0.9732,8.9755,8.3512,34.5,0.2355,0.0867,0.0384,0.8954,0.2285,0.0323,0.0628,-0.0336,1.486,0.2277,0.2931,0.0926,0.0249,1.0,0.2925,0.0225,22.7277
1055,613,0.2127,0.0428,0.0062,0.361,0.2155,0.0083,0.0112,-0.0273,0.059,0.2196,0.2681,0.0448,0.0082,0.3779,0.2765,0.0075,36.0218,37.2377,0.5087,0.9308,10.5949,7.3634,37.24,0.0649,0.0515,-0.0044,0.2852,0.0475,0.0362,0.0298,-0.0064,0.1395,0.3217,0.0852,0.0718,0.0,0.3256,0.0655,0.0255,20.1121
1056,242,1.3346,0.3801,0.3427,4.19,1.3415,0.7148,0.3726,-1.3164,1.3659,0.2175,0.9366,0.1067,0.3716,1.0,0.9715,0.7355,20.9382,30.5387,0.7538,0.9771,9.0782,8.1751,30.54,0.2609,0.2569,0.005,4.1867,0.1815,0.0353,0.114,-1.3164,1.1451,0.2274,0.2758,0.1642,0.0,1.0,0.2445,0.0245,35.0081
1057,292,0.41,0.1818,0.0853,1.1564,0.3935,0.1464,0.0936,-0.0189,1.3094,0.2471,0.4321,0.1485,0.1154,0.9904,0.4225,0.1385,15.9863,35.8687,0.5415,0.9548,10.4943,7.2195,35.87,0.0974,0.0796,-0.0033,0.5974,0.0825,0.0946,0.0603,-0.0316,0.2137,0.315,0.1829,0.0669,0.0,0.5212,0.1955,0.1145,39.4674
1058,135,0.5446,0.1916,0.0999,0.9816,0.5545,0.6356,0.4448,-0.0008,1.6562,0.2719,0.7836,0.1793,0.2269,1.0,0.8215,0.5005,37.4832,34.4997,0.5752,0.9664,9.1801,8.0051,34.5,0.2006,0.1113,0.0198,0.8231,0.1715,0.108,0.2136,-0.0008,1.6273,0.2559,0.306,0.1652,0.0286,1.0,0.2545,0.0505,17.0539
1059,112,0.8235,0.1434,0.2692,1.1978,0.8505,0.9115,0.3506,0.0943,1.5567,0.256,0.9298,0.0829,0.3684,1.0,0.9595,0.8865,42.2975,33.4045,0.6043,0.9715,8.9282,8.0773,33.4,0.2727,0.241,0.0005,1.1737,0.1815,0.1847,0.3181,-0.0307,1.5805,0.2598,0.3838,0.2502,0.0122,1.0,0.3125,0.0685,11.3621
1060,15,0.7731,0.171,0.1087,1.4954,0.7945,0.8192,0.4022,-0.0365,1.5349,0.256,0.8958,0.1173,0.105,1.0,0.9415,0.7815,42.9501,33.1306,0.6139,0.9728,8.655,8.0773,33.13,0.3476,0.3006,0.0002,1.4006,0.2465,0.172,0.3639,-0.0459,1.4797,0.217,0.3829,0.3,0.0,1.0,0.2985,0.0145,10.6724
1061,901,0.4127,0.216,0.0561,1.6115,0.3465,0.122,0.0889,-0.0546,1.1752,0.2436,0.4809,0.1537,0.1176,1.0,0.4505,0.1045,27.2244,35.3211,0.5358,0.9366,9.8096,8.0383,35.32,0.1343,0.0727,0.0038,0.6538,0.1215,0.082,0.0687,-0.0141,0.3642,0.2874,0.2117,0.092,0.0,0.6527,0.2115,0.0595,25.9706
1062,540,1.1946,0.3598,0.2111,2.6331,1.2535,0.6573,0.3583,-0.0954,1.3404,0.2194,0.8909,0.17,0.1923,1.0,0.9635,0.6775,26.7864,33.4044,0.5954,0.9689,10.0483,7.119,33.4,0.3524,0.159,0.0193,2.1555,0.3605,0.0283,0.0462,-0.0783,1.0639,0.2129,0.357,0.1089,0.0,1.0,0.3785,0.0275,26.0864
1063,44,0.2284,0.0544,0.0097,0.499,0.2295,0.2386,0.0572,0.0632,0.8403,0.2936,0.5381,0.0747,0.2078,0.9184,0.5455,0.2395,34.0565,43.8091,0.3424,0.8473,11.7811,6.8262,43.81,0.0988,0.0762,-0.0021,0.4559,0.0715,0.1111,0.0848,0.0038,0.6029,0.3158,0.2571,0.1877,0.0,0.8243,0.2515,0.0845,18.6146
1064,979,1.083,0.2998,0.1769,3.1123,1.1275,0.7049,0.3781,-0.1623,1.4032,0.2279,0.8938,0.1496,0.1667,1.0,0.9505,0.6885,30.0521,33.6782,0.5779,0.9699,9.5244,7.5307,33.68,0.3016,0.2318,0.0056,3.1123,0.2645,0.0135,0.0861,-0.1623,1.2974,0.2071,0.3046,0.1475,0.0082,1.0,0.3005,0.0045,22.1081
1065,672,0.789,0.1704,0.0749,1.4573,0.8125,0.8749,0.3941,-0.0784,1.5619,0.257,0.9085,0.1135,0.1579,1.0,0.9545,0.8625,39.8244,33.952,0.5664,0.9642,9.7114,7.3957,33.95,0.3765,0.3063,-0.0206,1.3179,0.2805,0.2324,0.4088,-0.0988,1.5567,0.2246,0.4342,0.3184,0.0081,1.0,0.3445,0.0265,12.1351
1066,403,1.0303,0.2631,0.248,1.642,1.0835,0.6905,0.3662,-0.0152,1.4536,0.2308,0.8869,0.1504,0.3117,1.0,0.9425,0.6615,28.7046,34.7735,0.5393,0.9598,9.7903,7.3409,34.77,0.3624,0.2469,0.05,2.1817,0.3385,0.0581,0.1641,-0.0548,1.3981,0.2186,0.3688,0.1684,0.0647,1.0,0.3645,0.0235,23.1935
1067,7,0.6441,0.1696,0.2649,1.3943,0.6445,0.1962,0.0718,0.0241,1.1291,0.2343,0.5732,0.0991,0.2516,1.0,0.5825,0.1995,25.1213,36.6901,0.4808,0.8787,10.3853,7.5297,36.69,0.1902,0.1203,0.0254,1.0106,0.1575,0.1044,0.0655,-0.0092,0.3468,0.2802,0.2399,0.1142,0.0084,0.8468,0.2245,0.0995,26.3826
1068,784,0.2206,0.0389,0.0344,0.3482,0.2235,0.0728,0.0147,-0.0025,0.1456,0.2512,0.29,0.0355,0.029,0.4115,0.2935,0.0725,37.6538,33.9521,0.5553,0.9637,9.0102,7.8419,33.95,0.0774,0.0573,-0.0028,0.3076,0.0635,0.0381,0.0223,0.002,0.1116,0.2959,0.0995,0.0784,0.0,0.3508,0.0855,0.0305,13.2887
1069,739,0.6576,0.1963,0.1178,1.098,0.6925,0.7734,0.4589,0.0163,1.58,0.2652,0.8454,0.1611,0.2294,1.0,0.9035,0.6785,32.5531,32.583,0.5959,0.9665,9.0568,7.5297,32.58,0.1727,0.1176,0.0094,0.8765,0.1455,0.0893,0.1605,-0.0126,1.5743,0.2632,0.2656,0.1602,0.0083,1.0,0.2285,0.0515,17.7883
1070,788,0.9579,0.1629,0.2238,1.8147,0.9675,0.7932,0.3099,-0.0628,1.4803,0.2422,0.9263,0.0881,0.3067,1.0,0.9475,0.7535,37.508,33.6783,0.5544,0.9653,10.0977,7.0826,33.68,0.4302,0.2812,0.016,1.3447,0.3435,0.1516,0.3488,-0.0719,1.4803,0.2154,0.4506,0.2423,0.0196,1.0,0.3845,0.0055,12.5351
1071,685,0.8325,0.2816,0.2711,1.4427,0.8535,0.6381,0.4029,-0.0117,1.521,0.2419,0.8268,0.1927,0.3103,1.0,0.9155,0.6265,28.3846,32.0354,0.6116,0.9742,8.4225,7.938,32.04,0.2997,0.1123,0.023,1.2471,0.3165,0.0504,0.0372,-0.0192,0.9885,0.2282,0.3355,0.1017,0.0,0.9815,0.3555,0.0465,21.5635
1072,725,0.2305,0.0434,0.0914,0.4189,0.2275,0.0491,0.0133,0.0145,0.1231,0.2381,0.2948,0.0367,0.1152,0.4494,0.2945,0.0475,36.1882,33.1306,0.5658,0.9661,8.866,7.6332,33.13,0.1151,0.0598,0.0048,0.34,0.1135,0.0388,0.0174,0.007,0.1202,0.2646,0.1569,0.0775,0.0082,0.4124,0.1635,0.0365,13.2355
1073,90,0.1938,0.0413,0.0293,0.2843,0.2005,0.0495,0.0122,0.0067,0.1275,0.2446,0.2575,0.0455,0.0408,0.3476,0.2695,0.0495,38.0206,31.4878,0.6259,0.9729,8.8423,7.2559,31.49,0.0864,0.0362,0.0134,0.2285,0.0895,0.0381,0.0151,0.0007,0.1275,0.2757,0.1111,0.0589,0.0,0.3221,0.1105,0.0385,11.3685
1074,262,1.2335,0.2158,0.302,1.646,1.2835,0.8595,0.3161,0.0047,1.3347,0.2242,0.9466,0.1015,0.3318,1.0,0.9815,0.9255,23.6172,31.7616,0.6138,0.9712,8.6665,7.5062,31.76,0.3241,0.1468,0.0327,1.646,0.3155,0.0615,0.0649,-0.0101,1.1084,0.2303,0.3591,0.1084,0.0579,1.0,0.3575,0.0535,25.6575
1075,579,0.833,0.163,0.1836,1.321,0.8555,0.8638,0.3591,0.0122,1.5076,0.2537,0.9191,0.0936,0.275,1.0,0.9535,0.8395,38.12,30.6664,0.6351,0.9733,8.3478,7.5297,30.67,0.3585,0.262,0.0247,1.3034,0.2845,0.1321,0.2953,-0.0483,1.4823,0.2214,0.4019,0.2471,0.0201,1.0,0.3445,0.0195,9.411
1076,885,0.3728,0.1555,0.031,0.8837,0.3405,0.3448,0.2208,0.0563,1.5509,0.28,0.6441,0.1551,0.2068,1.0,0.6335,0.2835,30.9221,35.0473,,0.7446,10.9194,7.9465,35.05,0.2234,0.1499,0.0112,0.7771,0.2015,0.1949,0.1733,0.0064,1.5966,0.2859,0.4306,0.2241,0.0295,1.0,0.4295,0.1525,16.4969
1077,1091,0.648,0.1716,0.1113,1.189,0.6765,0.7083,0.3931,0.0157,1.5815,0.2653,0.8471,0.1428,0.2373,1.0,0.8905,0.6215,29.9132,32.0354,0.5733,0.9654,8.6698,7.3928,32.04,0.1701,0.1206,0.0548,0.9637,0.1365,0.0941,0.1436,-0.0139,1.5096,0.269,0.2616,0.1499,0.0628,1.0,0.2175,0.0635,16.9056
1078,832,0.2213,0.0484,0.0962,0.3404,0.2175,0.0554,0.0142,0.0154,0.1018,0.2427,0.2872,0.0427,0.114,0.3831,0.2895,0.0535,37.4148,31.214,0.6017,0.9713,8.3016,7.5177,31.21,0.1351,0.0579,0.0246,0.3314,0.1245,0.0466,0.0189,0.0037,0.0997,0.2553,0.1805,0.0803,0.0083,0.3756,0.1755,0.0425,9.2343
1079,1029,0.8611,0.2456,0.2309,1.8892,0.9065,0.495,0.2961,-0.0279,1.4931,0.2354,0.8251,0.1663,0.2773,1.0,0.9035,0.5355,32.2298,31.4878,0.5875,0.967,8.2548,7.3409,31.49,0.3066,0.1266,0.0296,0.9086,0.3045,0.019,0.0281,-0.0491,0.1537,0.2132,0.3213,0.1031,0.029,0.6918,0.3285,0.0165,14.1204
1080,379,0.2696,0.0668,0.0629,0.5286,0.2695,0.2403,0.0693,0.0635,0.6337,0.286,0.5537,0.0905,0.2583,0.8675,0.5535,0.2355,38.2981,32.3092,0.5517,0.9491,9.1287,6.777,32.31,0.1781,0.096,0.0189,0.4075,0.1725,0.1582,0.0881,0.0297,0.4134,0.2913,0.3929,0.164,0.0961,0.7321,0.3895,0.1475,7.6033
1081,1118,0.4492,0.144,0.1032,0.9014,0.4455,0.453,0.2985,0.0104,1.5976,0.2765,0.7236,0.1483,0.2063,1.0,0.7335,0.3815,31.5446,35.0473,0.4598,0.9002,10.6462,6.1218,35.05,0.3249,0.2113,0.0092,0.8859,0.3005,0.3527,0.3869,0.0104,1.6228,0.2788,0.556,0.2577,0.1255,1.0,0.5565,0.2215,13.4408
1082,630,0.7666,0.2496,0.1227,2.1182,0.8075,0.7573,0.4265,-0.083,1.5648,0.2556,0.8636,0.1522,0.122,1.0,0.9275,0.6955,31.8758,30.3926,0.6107,0.9599,8.3793,6.982,30.39,0.2721,0.2519,0.0073,1.6821,0.1735,0.1615,0.322,-0.083,1.6102,0.2456,0.3454,0.2515,0.0124,1.0,0.2565,0.0445,13.0185
1083,870,0.3836,0.148,0.0127,0.7984,0.3805,0.3885,0.2643,0.0261,1.6585,0.2813,0.6665,0.1697,0.1434,1.0,0.6725,0.3215,34.7879,30.6664,0.5966,0.9572,8.6887,7.1122,30.67,0.2153,0.1501,0.008,0.7629,0.1825,0.2335,0.2558,0.0067,1.6304,0.291,0.44,0.232,0.0694,1.0,0.4085,0.1675,9.8658
1084,387,0.4129,0.2245,0.1037,1.1442,0.3325,0.3713,0.2984,0.0111,1.5552,0.2772,0.6402,0.167,0.1488,1.0,0.5955,0.2615,33.7945,29.5712,0.6348,0.9758,7.9335,7.3928,29.57,0.1833,0.132,0.0104,0.824,0.1555,0.1423,0.2015,-0.0218,1.6918,0.2762,0.3285,0.1915,0.0,1.0,0.3185,0.1095,10.381
1085,1123,1.121,0.1865,0.292,1.687,1.1435,0.7448,0.2891,-0.0526,1.4252,0.2294,0.9338,0.0853,0.2857,1.0,0.9555,0.6965,32.0811,29.845,0.6058,0.9722,8.0817,6.982,29.84,0.3383,0.2599,0.0104,1.235,0.2825,0.1056,0.2551,-0.0596,1.4531,0.2296,0.3571,0.2394,0.0086,1.0,0.3165,0.0255,10.8583
1086,172,1.4477,0.425,0.1867,4.2,1.4115,0.6895,0.3658,-1.69,1.345,0.2141,0.9543,0.0768,0.1844,1.0,0.9715,0.6915,34.9304,29.845,0.6053,0.9693,7.6958,7.3928,29.84,0.6578,0.8867,0.01,4.2,0.2745,-0.0462,0.25,-1.69,1.1432,0.1636,0.3846,0.3039,0.0,1.0,0.2775,0.0,7.9719
1087,386,1.0125,0.1907,0.2195,1.4954,1.0405,0.6275,0.2513,-0.0054,1.4207,0.234,0.9004,0.1083,0.2845,1.0,0.9315,0.6105,23.106,31.4878,0.5428,0.9615,8.5471,6.8732,31.49,0.2741,0.1541,0.0321,1.1345,0.2455,0.0868,0.0815,-0.0145,1.3408,0.2466,0.3335,0.137,0.0569,1.0,0.3115,0.0735,19.7207
